Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,cosine,euclidean,l1,l2,manhattan
ReactiveX-RxJava_2.2.12,22049,21147,3916,30054,485563,16090,880,14939,281,437,0,26,1232,2,2301,285,79,236,54,0,1542,0,28709,281387,3605,1554,796,1621,389,12533,36539,24208,1674,23324,1307,8523,1125,0,98735,61936,352,570,26,348,125751,502,125,497,17,4,0,4,372,1,29,26,6,6,10,0,13,0,1154,4273,520,53,27,100,16,672,629,421,166,418,10,209,37,0,1972,1025,17.565656032954298,31.75018062049304,2.3375966138693043,31.806732095165312,4343.807931105352,26.94230490161179,5.508553538882827,26.67127637869804,0.8550754976786789,0.48490013885635835,0.0,0.1877303470303899,13.126903132483756,0.03496416697634667,2.238080344190881,0.9731150693201265,0.2854947761482059,0.5684133515197173,0.4081607203794095,0.0,1.5468430542105183,0.0,56.509068467947486,295.06657127259035,19.310424897033094,2.8425628397876403,1.9195042324360967,4.038211012029584,1.0618708605081602,32.383412930376934,57.39837478368973,30.698932267641826,5.488837550233972,29.803197785774096,1.3308778515706228,14.706885835842849,1.6655699549715006,0.0,92.36687923141263,173.71303483229747,13.485626911314984,12.93394495412844,2.395107033639144,18.381651376146788,296.9804281345566,9.84097859327217,0.5382262996941896,9.137003058103975,0.17186544342507645,0.2672782874617737,0.0,0.015902140672782873,0.7535168195718654,0.0012232415902140672,1.4073394495412843,0.1743119266055046,0.048318042813455656,0.14434250764525994,0.03302752293577982,0.0,0.9431192660550459,0.0,17.55902140672783,172.10214067278287,2.2048929663608563,0.9504587155963303,0.4868501529051988,0.9914373088685016,0.2379204892966361,7.665443425076453,22.3480122324159,14.80611620795107,1.0238532110091743,14.265443425076453,0.7993883792048929,5.2128440366972475,0.6880733944954128,0.0,60.38837920489296,37.881345565749236,60.16905407149309,56.13627564847078,51.322751322751316,56.155632984901274,51.20338108142986
ReactiveX-RxJava_2.2.2,21392,20440,3835,28943,474097,15616,875,14495,278,427,0,26,1220,2,2255,278,78,235,54,0,1510,0,27747,271774,3555,1445,767,1542,367,12288,34982,23023,1559,22256,1276,8128,1098,0,96152,61750,350,569,26,349,125250,501,125,496,17,4,0,4,371,1,29,26,6,5,10,0,12,0,1151,4056,519,53,27,100,16,670,626,421,166,418,10,209,37,0,1902,1025,17.265428120336253,31.677396615691777,2.2907992816117266,31.076306099170022,4359.8060357607865,26.952745212252427,5.551161915572291,26.682231288501658,0.860972376995313,0.4846408309584673,0.0,0.18923100348461452,13.168987610804932,0.035245355219909826,2.218846852715734,0.9658238568735729,0.2867500703999517,0.5668481415241193,0.41142551466446625,0.0,1.5342095374466613,0.0,56.296266324808485,287.7608934898711,19.392522030445026,2.72030370653945,1.889907735834024,4.003745919236043,1.0418154846093093,32.509298634549566,55.83670691335961,29.559719917648966,5.433705285922915,28.83874678521038,1.3224247569876293,14.405091659136717,1.6554433511372102,0.0,91.00045936511323,175.06470064137625,13.295214418893723,12.703542573026725,2.3834679925419517,17.988191423244253,294.65320074580484,9.705407085146053,0.5438160348042262,9.008701056556868,0.17277812305779988,0.2653822249844624,0.0,0.016159105034182723,0.7582349285270354,0.001243008079552517,1.401491609695463,0.17277812305779988,0.048477315102548164,0.14605344934742076,0.03356121814791796,0.0,0.9384711000621504,0.0,17.244872591671847,168.9086389061529,2.209446861404599,0.8980733374766936,0.4766935985083903,0.9583592293349906,0.22809198259788688,7.637041640770665,21.741454319453076,14.3088875077688,0.968924798011187,13.83219390926041,0.7930391547545059,5.05158483530143,0.6824114356743319,0.0,59.75885643256681,38.37787445618397,59.06245967221576,57.465479416698926,52.86811201445348,57.80423280423281,53.02942315137437
ReactiveX-RxJava_2.2.3,21421,20459,3836,29004,474414,15631,876,14510,278,427,0,26,1222,2,2255,278,78,235,54,0,1510,0,27819,272084,3558,1447,767,1556,366,12298,35050,23051,1561,22284,1278,8136,1098,0,96304,61751,350,569,26,349,125250,501,125,496,17,4,0,4,371,1,29,26,6,5,10,0,12,0,1151,4056,519,53,27,100,16,670,626,421,166,418,10,209,37,0,1902,1025,17.272777006369765,31.67653493488594,2.2903468413098165,31.10438371495488,4358.618155271812,26.95031888804095,5.550008199597385,26.679668163613997,0.8607155577215362,0.48453534661695336,0.0,0.18917261909639083,13.171161182388097,0.03523441457065743,2.2184322174330364,0.9655332803974163,0.28666349434214317,0.5666836554001559,0.4112984939611811,0.0,1.5339110291319207,0.0,56.40558192092489,287.911976804708,19.393844868038393,2.723250890116605,1.8893577038230822,4.017997796109866,1.041344661719725,32.51309066018516,55.909080998201574,29.572706045416968,5.432992501144927,28.852352268996725,1.322825828164335,14.405332859699751,1.6550162256356122,0.0,91.026422311378,175.0127696487499,13.304968944099379,12.707453416149068,2.382608695652174,18.014906832298138,294.6670807453416,9.708695652173914,0.5440993788819876,9.012422360248447,0.17267080745341615,0.26521739130434785,0.0,0.016149068322981366,0.7590062111801242,0.0012422360248447205,1.4006211180124224,0.17267080745341615,0.0484472049689441,0.14596273291925466,0.03354037267080745,0.0,0.937888198757764,0.0,17.27888198757764,168.99627329192546,2.2099378881987577,0.8987577639751553,0.4763975155279503,0.9664596273291925,0.22732919254658385,7.638509316770186,21.770186335403725,14.317391304347826,0.9695652173913043,13.840993788819876,0.7937888198757764,5.053416149068323,0.6819875776397516,0.0,59.81614906832298,38.35465838509317,60.15292295780101,56.79442508710801,53.3778552071235,56.807329978061695,53.25525874306363
ReactiveX-RxJava_2.2.4,21593,20612,3850,29154,477177,15732,874,14602,277,431,0,26,1228,2,2285,284,79,236,54,0,1529,0,27944,273436,3580,1461,788,1557,366,12341,35260,23268,1571,22465,1286,8209,1098,0,96779,61840,352,570,26,348,125751,502,125,497,17,4,0,4,372,1,29,26,6,6,10,0,13,0,1154,4064,520,53,27,100,16,672,626,421,166,418,10,209,37,0,1929,1025,17.384829641879247,31.66153006361064,2.284555713001931,31.11373044033136,4363.682251592542,26.929776784648396,5.534596234127042,26.659163625407547,0.8581778368016976,0.4847883141663645,0.0,0.1886495798366804,13.183186156342787,0.03513640503312065,2.2462757095250754,0.9775545260530766,0.28686226234459866,0.5710347327523602,0.41016057650424187,0.0,1.5503492392698186,0.0,56.40144781341915,288.24333054634815,19.39336083884925,2.724764038196991,1.9138530316109867,4.007689279248959,1.0385820528522307,32.50526640415654,55.96766922508297,29.68154166700768,5.420089040185201,28.941269177832417,1.326376822927818,14.450203757801596,1.6504373195676105,0.0,91.55899604094645,174.53919118027383,13.337245213094503,12.731315626930204,2.378011117974058,18.007411982705374,294.73563928350836,9.717109326744904,0.5398394070413836,9.019147621988882,0.17109326744904263,0.26621371216800493,0.0,0.01605929586164299,0.7584928968499074,0.0012353304508956147,1.4113650401482396,0.17541692402717726,0.04879555281037678,0.1457689932056825,0.033353922174181594,0.0,0.9444101297096974,0.0,17.260037059913525,168.89190858554664,2.21124150710315,0.9024088943792464,0.48672019765287217,0.9617047560222359,0.22606547251389747,7.622606547251389,21.778875849289683,14.37183446571958,0.9703520691785052,13.875849289684991,0.7943174799258802,5.07041383570105,0.6781964175416924,0.0,59.77702285361334,38.196417541692405,60.3884372177055,58.568847593237834,53.37140276164666,58.665634275390374,53.43270099367661
ReactiveX-RxJava_2.2.5,21593,20612,3850,29154,477177,15732,874,14602,277,431,0,26,1228,2,2285,284,79,236,54,0,1529,0,27944,273937,3580,1461,788,1557,366,12341,35260,23268,1571,22465,1286,8209,1098,0,96779,61840,352,570,26,348,125751,502,125,497,17,4,0,4,372,1,29,26,6,6,10,0,13,0,1154,4274,520,53,27,100,16,672,626,421,166,418,10,209,37,0,1929,1025,17.384829641879247,31.66153006361064,2.284555713001931,31.11373044033136,4363.682251592542,26.929776784648396,5.534596234127042,26.659163625407547,0.8581778368016976,0.4847883141663645,0.0,0.1886495798366804,13.183186156342787,0.03513640503312065,2.2462757095250754,0.9775545260530766,0.28686226234459866,0.5710347327523602,0.41016057650424187,0.0,1.5503492392698186,0.0,56.40144781341915,290.8563380223035,19.39336083884925,2.724764038196991,1.9138530316109867,4.007689279248959,1.0385820528522307,32.50526640415654,55.96766922508297,29.68154166700768,5.420089040185201,28.941269177832417,1.326376822927818,14.450203757801596,1.6504373195676105,0.0,91.55899604094645,174.53919118027383,13.337245213094503,12.731315626930204,2.378011117974058,18.007411982705374,294.73563928350836,9.717109326744904,0.5398394070413836,9.019147621988882,0.17109326744904263,0.26621371216800493,0.0,0.01605929586164299,0.7584928968499074,0.0012353304508956147,1.4113650401482396,0.17541692402717726,0.04879555281037678,0.1457689932056825,0.033353922174181594,0.0,0.9444101297096974,0.0,17.260037059913525,169.20135886349598,2.21124150710315,0.9024088943792464,0.48672019765287217,0.9617047560222359,0.22606547251389747,7.622606547251389,21.778875849289683,14.37183446571958,0.9703520691785052,13.875849289684991,0.7943174799258802,5.07041383570105,0.6781964175416924,0.0,59.77702285361334,38.196417541692405,60.311007871983485,58.9785778810169,53.71338237191894,59.17215124532197,53.729513485611044
ReactiveX-RxJava_2.2.6,21690,20729,3857,29363,478253,15793,876,14661,277,433,0,26,1230,2,2289,285,79,236,54,0,1533,0,28173,275581,3583,1499,790,1577,371,12425,35539,23482,1624,22672,1293,8281,1102,0,97202,61859,352,570,26,348,125751,502,125,497,17,4,0,4,372,1,29,26,6,6,10,0,13,0,1154,4274,520,53,27,100,16,672,626,421,166,418,10,209,37,0,1929,1025,17.432925703673366,31.675993326634636,2.2846927581625742,31.296474937104062,4359.7644801356155,26.91993051365779,5.5304047255893725,26.649466200062705,0.8574148847092077,0.48506933599026564,0.0,0.18847619508367586,13.171044425234959,0.03510391649038525,2.2448399646713444,0.9768836293658282,0.28660436346352136,0.5705404785748317,0.40978336423380574,0.0,1.5499331387563688,0.0,56.45967694658041,291.7211781524557,19.375986151607947,2.773105238319109,1.9125269874578845,4.0199802913775775,1.049115012529613,32.505775342762675,56.385865664775686,29.920877111049894,5.463918862515813,29.17588181310283,1.3288120594865718,14.511221641210753,1.6511436284615586,0.0,91.65775805507093,174.38328512253483,13.372379778051789,12.779901356350186,2.3779284833538843,18.10295930949445,294.8538840937115,9.736744759556103,0.5400739827373613,9.038840937114673,0.17077681874229347,0.26695437731196053,0.0,0.016029593094944512,0.7583230579531443,0.0012330456226880395,1.411220715166461,0.17570900123304561,0.04870530209617756,0.14549938347718866,0.03329223181257707,0.0,0.9451294697903823,0.0,17.369297163995068,169.9019728729963,2.2090012330456226,0.9241676942046856,0.4870530209617756,0.9722564734895192,0.22872996300863133,7.660295930949445,21.910604192355116,14.477188655980271,1.0012330456226881,13.977805178791614,0.7971639950678175,5.105425400739827,0.6794081381011098,0.0,59.92725030826141,38.137484586929716,60.50135501355013,57.64614789005033,53.17460317460317,57.62033810814299,52.9971609239902
ReactiveX-RxJava_2.2.7,21733,20756,3863,29417,478685,15820,878,14684,277,435,0,26,1232,2,2293,285,79,236,54,0,1537,0,28219,276020,3587,1499,790,1577,371,12434,35557,23514,1624,22704,1293,8295,1104,0,97352,61895,352,570,26,348,125751,502,125,497,17,4,0,4,372,1,29,26,6,6,10,0,13,0,1154,4274,520,53,27,100,16,672,626,421,166,418,10,209,37,0,1938,1025,17.42919341348749,31.651255956050523,2.2824285701591522,31.283196238909706,4354.871766887537,26.900648374334924,5.523649941507662,26.630028885678467,0.8564007663963675,0.4852440852916429,0.0,0.18824575727990017,13.163084251749066,0.03506073829052559,2.2427168316616863,0.9757194191462942,0.2862615765801222,0.5698834523040262,0.40928202957518095,0.0,1.5488215939938552,0.0,56.427850442939615,291.5549290893873,19.36226275611406,2.7700686540568165,1.9103241225987075,4.015318619045241,1.0478842973415625,32.47506376125666,56.32539840463146,29.91059559153523,5.457415423213024,29.166722723815074,1.3277633206668382,14.497368598527672,1.6493207299615773,0.0,91.78327446888223,174.17496412656135,13.365928659286594,12.765067650676507,2.375768757687577,18.091635916359163,294.3942189421894,9.729397293972939,0.5399753997539976,9.030750307503075,0.17035670356703567,0.26752767527675275,0.0,0.015990159901599015,0.7576875768757687,0.0012300123001230013,1.410209102091021,0.1752767527675277,0.04858548585485855,0.14514145141451415,0.033210332103321034,0.0,0.9452644526445264,0.0,17.354858548585486,169.7539975399754,2.206027060270603,0.9218942189421894,0.4858548585485855,0.9698646986469864,0.22816728167281672,7.646986469864698,21.86777367773678,14.461254612546126,0.998769987699877,13.96309963099631,0.7952029520295203,5.101476014760148,0.6789667896678967,0.0,59.87207872078721,38.06580565805658,59.70770421989934,58.188153310104525,54.74899987095109,58.2913924377339,54.77803587559685
ReactiveX-RxJava_2.2.8,21735,20756,3863,29419,478685,15820,878,14684,277,435,0,26,1232,2,2293,285,79,236,54,0,1537,0,28220,276025,3587,1499,790,1577,371,12433,35557,23514,1624,22704,1293,8295,1104,0,97357,61895,352,570,26,348,125751,502,125,497,17,4,0,4,372,1,29,26,6,6,10,0,13,0,1154,4274,520,53,27,100,16,672,626,421,166,418,10,209,37,0,1938,1025,17.42867321439566,31.651255956050523,2.2824285701591522,31.28277950708825,4354.871766887537,26.900648374334924,5.523649941507662,26.630028885678467,0.8564007663963675,0.4852440852916429,0.0,0.18824575727990017,13.163084251749066,0.03506073829052559,2.2427168316616863,0.9757194191462942,0.2862615765801222,0.5698834523040262,0.40928202957518095,0.0,1.5488215939938552,0.0,56.415352718293114,291.54618796886865,19.36226275611406,2.7700686540568165,1.9103241225987075,4.015318619045241,1.0478842973415625,32.462652278879666,56.32539840463146,29.91059559153523,5.457415423213024,29.166722723815074,1.3277633206668382,14.497368598527672,1.6493207299615773,0.0,91.7845023158102,174.17496412656135,13.367158671586715,12.765067650676507,2.375768757687577,18.092865928659286,294.3942189421894,9.729397293972939,0.5399753997539976,9.030750307503075,0.17035670356703567,0.26752767527675275,0.0,0.015990159901599015,0.7576875768757687,0.0012300123001230013,1.410209102091021,0.1752767527675277,0.04858548585485855,0.14514145141451415,0.033210332103321034,0.0,0.9452644526445264,0.0,17.355473554735546,169.7570725707257,2.206027060270603,0.9218942189421894,0.4858548585485855,0.9698646986469864,0.22816728167281672,7.646371463714637,21.86777367773678,14.461254612546126,0.998769987699877,13.96309963099631,0.7952029520295203,5.101476014760148,0.6789667896678967,0.0,59.87515375153752,38.06580565805658,59.59478642405471,58.994708994708986,54.99419279907085,58.84952897148019,55.03935991740869
Twitter4J-Twitter4J_4.0.4,2679,6775,548,4851,75064,4226,261,2662,182,156,0,23,60,42,897,256,6,788,35,0,418,0,1747,32190,2290,279,395,371,421,4977,2776,3897,1398,2647,373,211,15,2,25896,15103,73,291,5,178,29582,244,19,232,17,50,0,12,52,10,51,50,5,51,10,0,50,0,119,2605,250,26,29,14,40,756,197,156,195,75,8,161,2,1,411,1025,8.726383549352096,29.482727438886105,0.7073870006939632,19.47554454804892,1576.5532054339328,20.716979108281375,1.773915980433868,18.286153331327547,1.3448010867486448,2.9998082025379103,0.0,0.651510691236364,2.622641962422818,0.7916421876577997,5.445508912742446,2.7680386743223973,0.25611059176240497,5.226504894046581,0.8417982043530797,0.0,3.0567533772883912,0.0,11.585882566717276,181.86308093490194,16.57215318984394,2.1888276835576628,2.53132150144239,1.8400754780692246,3.392255407886238,48.894439617881,17.25255142356291,18.687095477877495,11.962032379245466,11.596326669512989,1.6066823600549516,8.140004856827273,0.24870203911059469,0.07097689033600722,62.45530139257052,174.72567548502718,6.765151515151516,17.108585858585858,1.3838383838383839,12.25,189.55555555555554,10.671717171717171,0.6590909090909091,6.722222222222222,0.4595959595959596,0.3939393939393939,0.0,0.05808080808080808,0.15151515151515152,0.10606060606060606,2.265151515151515,0.6464646464646465,0.015151515151515152,1.9898989898989898,0.08838383838383838,0.0,1.0555555555555556,0.0,4.411616161616162,81.28787878787878,5.782828282828283,0.7045454545454546,0.9974747474747475,0.9368686868686869,1.0631313131313131,12.568181818181818,7.01010101010101,9.840909090909092,3.5303030303030303,6.684343434343434,0.9419191919191919,0.5328282828282829,0.03787878787878788,0.005050505050505051,65.39393939393939,38.138888888888886,63.764853033145705,58.736710444027516,55.522201375859915,58.81175734834271,55.184490306441525
Twitter4J-Twitter4J_4.0.5,2677,6790,545,4828,75896,4243,261,2672,186,156,0,23,61,42,909,261,6,800,35,0,423,0,1718,32026,2303,280,395,365,424,4885,2727,3873,1398,2642,371,211,15,3,25929,15071,73,292,5,178,29582,244,19,232,17,52,0,12,53,10,53,53,5,53,10,0,53,0,119,2589,249,26,29,14,43,756,197,153,194,73,8,160,2,2,411,1025,8.744368993733342,29.79909478988298,0.7082384009865392,19.32503677972596,1583.8861779427416,20.851466850208705,1.7792299424401423,18.36062473134233,1.403551378382103,3.090753468640553,0.0,0.6531531669964488,2.6794647587328337,0.7936177392997747,5.5857507056214715,2.9109357994961047,0.256759159047482,5.373489377110506,0.843913793554814,0.0,3.1866713041344905,0.0,11.058118767419929,180.85775385888718,16.683214876628345,2.193568686816575,2.5377543427496736,1.8235562676139028,3.4896122607509263,48.783220926723025,17.132366056722606,18.611168402612286,12.069938658806072,11.597561351513805,1.610760066197071,8.110559594852576,0.24931934828731805,0.11253676086311823,62.82425755048044,175.16231748460865,6.7944162436548226,17.233502538071065,1.383248730964467,12.253807106598984,192.62944162436548,10.769035532994923,0.6624365482233503,6.781725888324873,0.4720812182741117,0.39593908629441626,0.0,0.0583756345177665,0.1548223350253807,0.1065989847715736,2.3071065989847717,0.6624365482233503,0.015228426395939087,2.030456852791878,0.08883248730964467,0.0,1.0736040609137056,0.0,4.3604060913705585,81.28426395939087,5.845177664974619,0.7106598984771574,1.00253807106599,0.9263959390862944,1.0761421319796953,12.398477157360405,6.9213197969543145,9.82994923857868,3.548223350253807,6.7055837563451774,0.9416243654822335,0.5355329949238579,0.03807106598984772,0.007614213197969543,65.80964467005076,38.25126903553299,63.56472795497186,59.57473420888054,55.1594746716698,59.28705440900562,55.03439649781113
Twitter4J-Twitter4J_4.0.6,2664,6807,541,4846,76429,4250,261,2676,189,156,0,23,61,42,910,261,6,806,30,0,423,0,1719,32101,2300,280,397,365,422,4899,2764,3903,1397,2657,370,211,15,3,25916,15069,73,295,5,178,29582,244,19,232,17,52,0,12,53,10,54,54,5,54,10,0,54,0,119,2589,249,26,29,14,44,756,197,153,194,73,8,160,2,2,411,1025,8.73650562938323,30.10946925100422,0.7050508242338657,19.43304863089596,1589.5297095116784,20.959966339313286,1.783142100715478,18.43674497914883,1.4177131183471139,3.0985180713913745,0.0,0.6548081271535978,2.686285931358735,0.795608149383686,5.668033033202358,2.9640738618936258,0.25741267863791095,5.454945738317258,0.7597685770157874,0.0,3.236045576054375,0.0,11.095589569132068,181.9650642614421,16.772824052700667,2.198581267725357,2.5702091352057557,1.8298046141991153,3.527641699954068,49.076952921444374,17.308911383398865,18.948595339980123,12.138839359806354,11.780135358747428,1.6109958684902679,8.131185588850316,0.2696308948511237,0.11282289060884906,63.30721306168895,175.58941769777223,6.795918367346939,17.364795918367346,1.3801020408163265,12.362244897959183,194.9719387755102,10.841836734693878,0.6658163265306123,6.826530612244898,0.48214285714285715,0.3979591836734694,0.0,0.058673469387755105,0.1556122448979592,0.10714285714285714,2.3214285714285716,0.6658163265306123,0.015306122448979591,2.056122448979592,0.07653061224489796,0.0,1.0790816326530612,0.0,4.385204081632653,81.89030612244898,5.86734693877551,0.7142857142857143,1.0127551020408163,0.9311224489795918,1.0765306122448979,12.497448979591837,7.051020408163265,9.956632653061224,3.563775510204082,6.778061224489796,0.9438775510204082,0.5382653061224489,0.03826530612244898,0.007653061224489796,66.11224489795919,38.441326530612244,64.02751719824889,60.087554721701046,55.497185741088174,59.887429643527184,55.47217010631645
ZieIony-Carbon_0.7.2,1063,1902,214,1983,6621,890,28,695,64,108,0,0,0,15,416,65,17,301,1,0,83,0,232,8952,330,65,312,23,149,103,814,1292,549,982,91,77,3,0,4930,2158,39,105,4,92,593,39,13,33,4,7,0,0,0,2,37,20,3,37,1,0,23,0,20,363,23,7,26,7,14,18,67,100,48,56,4,10,1,0,130,1025,9.52662985106361,26.558784754183463,0.593562635546244,23.301254033011606,147.47397055627985,10.321707455050477,1.4110248016923697,8.94944599710416,0.8669537194157195,1.553424415003001,0.0,0.0,0.0,0.4931154080565785,6.276552349427937,2.171222069873387,0.618190055451352,5.090233096133513,0.09449111825230672,0.0,2.5530251821001704,0.0,4.001608428228581,92.89601997755622,5.475316084856309,1.3796356279447346,6.459058268775238,0.871349712658658,2.8200964549894367,2.4937341039512964,12.16477127740839,17.01876472128199,10.445016762115573,11.837474577620196,1.332418041696313,1.3154059422067368,0.16218227031056373,0.0,34.31569969878577,136.22245863589575,9.491071428571429,16.982142857142858,1.9107142857142858,17.705357142857142,59.11607142857143,7.946428571428571,0.25,6.205357142857143,0.5714285714285714,0.9642857142857143,0.0,0.0,0.0,0.13392857142857142,3.7142857142857144,0.5803571428571429,0.15178571428571427,2.6875,0.008928571428571428,0.0,0.7410714285714286,0.0,2.0714285714285716,79.92857142857143,2.9464285714285716,0.5803571428571429,2.7857142857142856,0.20535714285714285,1.3303571428571428,0.9196428571428571,7.267857142857143,11.535714285714286,4.901785714285714,8.767857142857142,0.8125,0.6875,0.026785714285714284,0.0,44.017857142857146,19.267857142857142,75.73099415204678,74.56140350877193,74.56140350877193,74.56140350877193,74.41520467836257
ZieIony-Carbon_0.7.3,1128,2079,225,2087,10184,1044,29,821,69,117,0,0,5,15,442,74,18,312,1,0,84,0,243,9750,375,60,306,23,154,105,942,1440,576,1038,90,78,4,0,5379,2164,43,126,4,102,1179,55,13,45,5,8,0,0,1,2,37,20,3,37,1,0,23,0,20,442,27,7,27,7,14,18,67,100,48,56,4,10,1,0,163,1025,9.965360837945136,29.09340087054297,0.6130669451543695,24.403551357269258,251.6153457087755,12.815340112499701,1.4138293800394266,11.159599039910267,0.9457622185978841,1.69713565988876,0.0,0.0,0.20229739454449264,0.48121303577861935,6.413376033598937,2.119492804065874,0.6080249466888934,5.104925430746662,0.09205746178983204,0.0,2.494786683634885,0.0,4.028302378081117,103.5984850077468,6.310527570739485,1.2385942038909312,6.03301074096577,0.849921812153248,2.7812205233663776,2.4971227829742997,14.143938359671214,19.21696157935641,10.442491672669322,12.295200454762893,1.3440464869204998,1.2891416277750125,0.18173914761239665,0.0,38.43883503468464,132.74480499687306,9.559322033898304,17.61864406779661,1.9067796610169492,17.6864406779661,86.30508474576271,8.847457627118644,0.2457627118644068,6.9576271186440675,0.5847457627118644,0.9915254237288136,0.0,0.0,0.0423728813559322,0.1271186440677966,3.7457627118644066,0.6271186440677966,0.15254237288135594,2.6440677966101696,0.00847457627118644,0.0,0.711864406779661,0.0,2.059322033898305,82.62711864406779,3.1779661016949152,0.5084745762711864,2.593220338983051,0.19491525423728814,1.305084745762712,0.8898305084745762,7.983050847457627,12.203389830508474,4.88135593220339,8.796610169491526,0.7627118644067796,0.6610169491525424,0.03389830508474576,0.0,45.58474576271186,18.338983050847457,72.953216374269,72.51461988304094,72.953216374269,72.6608187134503,72.66081871345028
ZieIony-Carbon_0.7.4,1164,2153,231,2135,11017,1068,29,836,69,125,0,0,0,15,449,75,19,315,1,0,84,0,247,10266,384,80,292,23,157,108,972,1495,583,1115,92,105,5,0,5619,2167,45,137,4,101,1318,57,13,47,5,8,0,0,0,2,37,20,3,37,1,0,23,0,20,472,28,7,24,7,14,18,67,100,48,56,4,17,1,0,178,1025,10.27882629352455,30.532200858375695,0.6324555320336765,24.159145785165297,274.82063396694645,13.050336959858184,1.3965719541579291,11.373946837693008,0.9383180544729293,1.6927979023770108,0.0,0.0,0.0,0.4755741781237413,6.442615949711894,2.0986352642733763,0.6056437960662174,5.1291314060683,0.09090909090909077,0.0,2.465910836474735,0.0,3.996658383814481,108.52549687089376,6.411809008839872,1.62559588565888,5.482805579700354,0.8397822097303668,2.755735316569107,2.4826117057531776,14.563043342823612,19.95196711443604,10.424330514074597,13.599758951031845,1.3355697497599397,2.0204873535871264,0.19986221148898342,0.0,40.74593897187453,131.1029493693155,9.619834710743802,17.793388429752067,1.9090909090909092,17.644628099173552,91.0495867768595,8.826446280991735,0.2396694214876033,6.909090909090909,0.5702479338842975,1.0330578512396693,0.0,0.0,0.0,0.12396694214876033,3.7107438016528924,0.6198347107438017,0.15702479338842976,2.603305785123967,0.008264462809917356,0.0,0.6942148760330579,0.0,2.041322314049587,84.84297520661157,3.1735537190082646,0.6611570247933884,2.4132231404958677,0.19008264462809918,1.2975206611570247,0.8925619834710744,8.03305785123967,12.355371900826446,4.818181818181818,9.214876033057852,0.7603305785123967,0.8677685950413223,0.04132231404958678,0.0,46.43801652892562,17.90909090909091,72.22222222222223,68.5672514619883,67.98245614035088,68.27485380116958,67.98245614035088
